"","subj","roi","PC1","PC2","beh_sim","cluster","category","diff","network"
"TD360.13","TD360","Right_MI",-0.00970475267923603,0.0382559676030244,0.00794000299275073,0.0346954736972473,0.0308548137548753,0.003840659942372,"Limbic"
"TD361.13","TD361","Right_MI",-0.0447027713447241,0.0108282468427572,-0.0110317090665441,-0.0297568236568182,-0.0324568678936204,0.0027000442368022,"Limbic"
"TD362.13","TD362","Right_MI",-0.0130705680824138,0.000312062128848054,-0.0434135360105185,-0.0488280791917937,-0.00313855405816583,-0.0456895251336279,"Limbic"
"TD363.13","TD363","Right_MI",-0.0346899488017497,-0.0284141755616949,-0.0398396491033527,-0.054764211312361,-0.023096305349016,-0.031667905963345,"Limbic"
"TD364.13","TD364","Right_MI",-0.0290689308217251,0.0162852271912548,-0.0168154443063542,-0.00159552099613701,-0.0429683541046587,0.0413728331085217,"Limbic"
"TD367.13","TD367","Right_MI",-0.00525720933461578,-0.0474216142719724,0.0106972376855007,-0.0251137190856891,-0.029564963533188,0.0044512444474989,"Limbic"
"TD368.13","TD368","Right_MI",0.0309794986014993,0.0532834151786876,0.0291205772859622,0.0208497444316508,0.112651075303575,-0.0918013308719242,"Limbic"
"TD369.13","TD369","Right_MI",-0.0356063182502874,-0.0702758328139444,-0.0347521643415853,-0.0740327098503991,-0.0296273733420193,-0.0444053365083798,"Limbic"
"TD370.13","TD370","Right_MI",0.00341273225788659,-0.0312770916323547,-0.0136430140137594,-0.0346744547512359,-0.0162345563847925,-0.0184398983664434,"Limbic"
"TD373.13","TD373","Right_MI",0.00649585453093821,-0.0402154828014155,0.0294123301412556,-0.0373020664210062,-0.0494463412019074,0.0121442747809012,"Limbic"
"TD374.13","TD374","Right_MI",0.03632336813761,-0.0122364931825155,0.013743047990841,0.0409185093408609,-0.0441970034838644,0.0851155128247253,"Limbic"
"l_s1101.14","l_s1101","Right_OFC",-0.0342978753010724,-0.0344341869086663,-0.0549314354247509,0.0152425916802367,-0.057742625741695,0.0729852174219317,"Limbic"
"l_s1102.14","l_s1102","Right_OFC",-0.00640001232232816,-0.0370128706886188,-0.0366598033464576,-0.0407082226526528,-0.0398244263022329,-0.000883796350419901,"Limbic"
"l_s1104.14","l_s1104","Right_OFC",0.0342883138368206,-0.0252077913775469,0.00203934873945388,0.0101402947462803,0.0196444063302391,-0.0095041115839588,"Limbic"
"l_s301.14","l_s301","Right_OFC",0.031500278027363,-0.0352633274769425,0.00966472775828079,-0.0445149869760163,0.0425310696993117,-0.087046056675328,"Limbic"
"l_s302.14","l_s302","Right_OFC",-0.0172495435169069,-0.0175767020367804,-0.0203492833731241,-0.0152635902444414,0.0153405760476921,-0.0306041662921335,"Limbic"
"l_s303.14","l_s303","Right_OFC",0.0754781125387951,-0.0372840583569634,0.0214523562626882,0.0166915251575887,-0.0231586938814914,0.0398502190390801,"Limbic"
"l_s304.14","l_s304","Right_OFC",-0.031152193159496,0.0155004224857476,-0.0046255690839065,-0.0371128616122112,0.0195196481552686,-0.0566325097674798,"Limbic"
"l_s305.14","l_s305","Right_OFC",0.0102798394549179,-0.0265576292542362,-0.00671988594531421,0.0387737515535386,-0.00609009727513054,0.0448638488286691,"Limbic"
"l_s306.14","l_s306","Right_OFC",-0.00704600172917441,-0.0637459411096962,-0.038097561671652,-0.0463872874830921,-0.0270687547835435,-0.0193185326995486,"Limbic"
"l_s308.14","l_s308","Right_OFC",0.0625539482247266,-0.0452831973333587,0.0127883440480531,0.0106651935448259,0.00330483624815441,0.00736035729667149,"Limbic"
"l_s310.14","l_s310","Right_OFC",0.004710145200678,0.0312301104771627,0.0312182226089487,0.0088595645443547,0.0902015737169919,-0.0813420091726372,"Limbic"
"l_s312.14","l_s312","Right_OFC",-0.0177849525112665,-0.00368268558688143,-0.0296913589157931,-0.00906951821176024,-0.00565359600133261,-0.00341592221042763,"Limbic"
"l_s313.14","l_s313","Right_OFC",0.0465256619930917,-0.0184490793300056,0.0716742328049971,-0.018224531200054,-0.0182097232556837,-1.48079443702993e-05,"Limbic"
"l_s314.14","l_s314","Right_OFC",0.151033795529312,-0.0058710825011737,0.132011003377847,0.0960252386492375,0.0801311862695524,0.0158940523796851,"Limbic"
"l_s315.14","l_s315","Right_OFC",-0.0278767776618242,-0.0290242614334225,-0.031947611480377,-0.0361458559987303,-0.0434681278305284,0.0073222718317981,"Limbic"
"l_s317.14","l_s317","Right_OFC",0.0395795973986996,-0.026572949221133,0.050993391467305,0.00440870125889526,-0.0241777324460717,0.028586433704967,"Limbic"
"l_s318.14","l_s318","Right_OFC",-0.0087354899739586,0.0721759055284284,-0.0130314637894069,0.025617891662095,-0.00694232088849998,0.032560212550595,"Limbic"
"l_s319.14","l_s319","Right_OFC",-0.0343046019630964,-0.0473179131164736,0.000849097773167978,-0.0608517009304673,-0.0353285040216865,-0.0255231969087808,"Limbic"
"l_s320.14","l_s320","Right_OFC",-0.00981807045999445,0.00554017310097828,-0.0136195175890435,0.00157452726389054,-0.0228051612331541,0.0243796884970446,"Limbic"
"l_s322.14","l_s322","Right_OFC",0.130257373473481,-0.0204991732241809,0.00459221397038414,0.0689895075244084,0.0311668895494132,0.0378226179749952,"Limbic"
"o_s307.14","o_s307","Right_OFC",0.019902928502065,0.0533051206973435,0.015084269861824,0.0388368274797115,0.0256335894432033,0.0132032380365082,"Limbic"
"o_s309.14","o_s309","Right_OFC",0.042975663607288,-0.0412687142142546,-0.00176579363456002,0.0136677363693147,0.00783612724110963,0.00583160912820507,"Limbic"
"o_s321.14","o_s321","Right_OFC",-0.017494323985935,-0.000941849584289491,-0.0266611640931539,0.00478659548240425,0.0156316366521047,-0.0108450411697005,"Limbic"
"o_s323.14","o_s323","Right_OFC",0.106341584563319,-0.0215707126482967,0.0608292206008844,0.0390891342782094,0.00839736079420023,0.0306917734840092,"Limbic"
"o_s324.14","o_s324","Right_OFC",-0.0189338627831437,0.00421102783403973,-0.0456416317413029,-0.00304409293061904,-0.0124301048051083,0.00938601187448926,"Limbic"
"o_s325.14","o_s325","Right_OFC",0.0354458255928248,-0.0318565372932066,-0.0236632471269498,0.0176995198501568,-0.0240321524838326,0.0417316723339894,"Limbic"
"o_s326.14","o_s326","Right_OFC",0.000430216230040951,0.0067167192065662,0.00338121370968321,0.0701497574880792,0.0361193446771782,0.034030412810901,"Limbic"
"o_s327.14","o_s327","Right_OFC",-0.011568650406471,0.0142691298991885,0.00830548580649312,0.0196106101928341,0.0291281012908552,-0.0095174910980211,"Limbic"
"o_s328.14","o_s328","Right_OFC",-0.0532594958514774,-0.0467130900652762,-0.0483536168335118,-0.0620107163350078,0.0186879423274298,-0.0806986586624376,"Limbic"
"o_s329.14","o_s329","Right_OFC",-0.0432440000048362,-0.0124585818532722,-0.0500314140295328,0.0171535183914192,-0.00193301279835,0.0190865311897692,"Limbic"
"o_s330.14","o_s330","Right_OFC",-0.060301838689225,-0.0190588286974878,-0.063340577547537,-0.0333503221175702,-0.0319575088635064,-0.0013928132540638,"Limbic"
"o_s331.14","o_s331","Right_OFC",0.0264221513425169,-0.00418084090155028,0.0637576276053079,0.0271514976933582,0.0298770148895155,-0.0027255171961573,"Limbic"
"o_s332.14","o_s332","Right_OFC",-0.00736371929680439,-0.0245914436352768,-0.0311962449019731,-0.00298111132048557,-0.0117648855807762,0.00878377426029063,"Limbic"
"o_s333.14","o_s333","Right_OFC",-0.0190110122421962,0.138816078325645,0.0381284172808151,0.145282161181495,0.0252384177747453,0.12004374340675,"Limbic"
"o_s334.14","o_s334","Right_OFC",0.0993604354423267,-0.0256716374693372,0.0535901502386102,0.0422013371514869,0.0108086510360885,0.0313926861153984,"Limbic"
"o_s335.14","o_s335","Right_OFC",0.0199180997019343,0.0465468238389544,-0.00486111887348653,0.0534798418557387,0.00839736079420023,0.0450824810615385,"Limbic"
"o_s337.14","o_s337","Right_OFC",-0.025827183724649,0.0242989071200235,-0.0247120767622433,0.0288112976305976,-0.00349190393079948,0.0323032015613971,"Limbic"
"o_s338.14","o_s338","Right_OFC",-0.0394678437027711,0.0641194908035715,-0.00450088340226665,0.0466607964716181,-0.0161721848381417,0.0628329813097598,"Limbic"
"o_s339.14","o_s339","Right_OFC",-0.0246242414081734,-0.00793595066681403,-0.0466300151847588,0.00312806844844979,0.00993558462764588,-0.00680751617919609,"Limbic"
"o_s340.14","o_s340","Right_OFC",-0.0398024828844703,-0.0192515356588472,-0.0218692899239228,-0.0404979395626709,-0.0599326217006366,0.0194346821379657,"Limbic"
"o_s342.14","o_s342","Right_OFC",-0.099397754748135,0.0346459841491176,-0.0241708843044875,0.00186843965005961,0.00212007908884038,-0.00025163943878077,"Limbic"
"TD102.14","TD102","Right_OFC",0.165093932920168,-0.030452107057351,0.0673601088132959,0.0654676898066025,0.0482379295411968,0.0172297602654057,"Limbic"
"TD308.14","TD308","Right_OFC",-0.0115811777614567,-0.0171679824914829,-0.0424339212816099,0.0283280487667906,-0.0229299368066084,0.051257985573399,"Limbic"
"TD314.14","TD314","Right_OFC",0.0694976118080606,-0.0147968554936652,-0.0109645842062224,0.00302309905791591,0.0251136283646644,-0.0220905293067485,"Limbic"
"TD316.14","TD316","Right_OFC",-0.042027760809158,0.0500823654329223,-0.0260225001701999,0.0406241089859196,-0.0167959060464673,0.0574200150323869,"Limbic"
"TD317.14","TD317","Right_OFC",-0.056286577725612,-0.0772129375638193,-0.0704421500538491,-0.0654255223479707,-0.0525305366790254,-0.0128949856689453,"Limbic"
"TD318.14","TD318","Right_OFC",-0.0226123398212809,-0.00801029360442733,-0.0435728342981639,-0.0406030806590517,-0.0333099771407619,-0.0072931035182898,"Limbic"
"TD323.14","TD323","Right_OFC",-0.0129329543420763,0.0560947768700845,0.03078263725759,0.0325096639501228,-0.00985243625675456,0.0423621002068774,"Limbic"
"TD329.14","TD329","Right_OFC",-0.0178355031696063,0.0594280119709485,0.0122758535104674,0.0395727362400686,0.038367246980082,0.0012054892599866,"Limbic"
"TD330.14","TD330","Right_OFC",-0.00637016064199004,0.093807530466021,0.049267012709786,0.0345693604801919,0.0203513809853925,0.0142179794947994,"Limbic"
"TD355.14","TD355","Right_OFC",0.0281098610192203,-0.0458992420390585,-0.00721986637901402,-0.0091954907948073,0.0138645219635743,-0.0230600127583816,"Limbic"
"TD358.14","TD358","Right_OFC",-0.0462117020341171,-0.0358862718120939,-0.00591922822772336,-0.0539009269671292,-0.03551580435864,-0.0183851226084892,"Limbic"
"TD359.14","TD359","Right_OFC",0.00847271925543346,-0.039582529444442,0.0141872041183858,-0.00367391044264149,-0.0159642805885763,0.0122903701459348,"Limbic"
"TD360.14","TD360","Right_OFC",0.0182663636457456,-0.0333268177911451,-0.0416116886305771,0.0252607680905181,0.0267151532010984,-0.0014543851105803,"Limbic"
"TD361.14","TD361","Right_OFC",0.00639084564757276,0.0279169294515692,0.0241021437978433,0.0845112410653033,0.0107670760821175,0.0737441649831858,"Limbic"
"TD362.14","TD362","Right_OFC",0.00454294063378175,-0.0257833866906483,-0.0490691442431275,-0.0249036509608328,-0.0483212637169078,0.023417612756075,"Limbic"
"TD363.14","TD363","Right_OFC",-0.00654183195718561,0.0262456136959854,-0.0513166458178698,0.0452302103164129,-0.00353347455967097,0.0487636848760839,"Limbic"
"TD364.14","TD364","Right_OFC",0.153829955210202,0.0116115602122172,0.118904793382876,0.145003453453862,0.0353285040216865,0.109674949432176,"Limbic"
"TD367.14","TD367","Right_OFC",-0.0262252994854313,-0.007964123222218,-0.0114633072798058,4.19873590309151e-05,-0.0105799892477675,0.0106219766067984,"Limbic"
"TD368.14","TD368","Right_OFC",-0.026469695766599,-0.0130369685886504,-0.0201897886049295,-0.0464293653365941,-0.0117856735208734,-0.0346436918157207,"Limbic"
"TD369.14","TD369","Right_OFC",0.0744867744616236,0.0214298896786528,0.0404020111900299,0.0674498252329866,-0.0211415532342431,0.0885913784672297,"Limbic"
"TD370.14","TD370","Right_OFC",0.0508639686583461,-0.0395978145463783,-0.00265981610565741,0.0245045275622297,-0.0419064058474237,0.0664109334096534,"Limbic"
"TD373.14","TD373","Right_OFC",-0.00215204416170871,-0.0182586825087263,-0.0152513682761529,0.0377645783306212,0.0379925702944446,-0.0002279919638234,"Limbic"
"TD374.14","TD374","Right_OFC",0.123908527857591,-0.0835163802627143,-0.0451311230225318,0.0244835212848968,-0.010850226027423,0.0353337473123198,"Limbic"
"l_s1101.15","l_s1101","Right_PCG",0.0361409546693589,-0.043187649327195,-0.00722756948888266,0.0467659940917648,0.0100603074419263,0.0367056866498385,"Prefrontal"
"l_s1102.15","l_s1102","Right_PCG",0.000385536509793591,-0.0321133602680886,-0.0555244293073036,0.0254288254338254,-0.0387419344329358,0.0641707598667612,"Prefrontal"
"l_s1104.15","l_s1104","Right_PCG",-0.0635974320990451,0.0198448363340362,-0.0106708630987669,0.000860741072196246,-0.0336637195092136,0.0345244605814098,"Prefrontal"
"l_s301.15","l_s301","Right_PCG",0.0015231666611992,0.00156040784225194,0.00639602233834719,0.0133527736919707,0.0216406229297393,-0.0082878492377686,"Prefrontal"
"l_s302.15","l_s302","Right_PCG",-0.0551562924556489,0.00177142528925855,0.00287594950755664,-0.0332452372940539,0.0112867657284308,-0.0445320030224847,"Prefrontal"
"l_s303.15","l_s303","Right_PCG",0.00391227831454,-0.021826961757333,0.00489617782713882,0.0140876908345846,-0.0328730127691307,0.0469607036037153,"Prefrontal"
"l_s304.15","l_s304","Right_PCG",-0.021454472420016,0.0033540864640269,0.00124008861855366,-0.00925847719552116,-0.0381382766217197,0.0288797994261985,"Prefrontal"
"l_s305.15","l_s305","Right_PCG",0.00274963292886471,-0.0469883464262333,-0.0502733009470317,-0.0137517268719799,-0.0266943533168723,0.0129426264448924,"Prefrontal"
"l_s306.15","l_s306","Right_PCG",0.132584997312258,-0.020911689550644,0.0623836137283581,0.1482850590116,0.0686150290144109,0.0796700299971891,"Prefrontal"
"l_s308.15","l_s308","Right_PCG",0.0427657972198621,-0.0651461701944396,-0.0405879486270459,-0.0271094794214037,-0.0504673530219461,0.0233578736005424,"Prefrontal"
"l_s310.15","l_s310","Right_PCG",-0.0331785534393494,-0.0517835927613769,-0.0064216270951209,-0.0296517626136184,-0.0224932253971577,-0.0071585372164607,"Prefrontal"
"l_s312.15","l_s312","Right_PCG",0.0177807759652155,0.0224284886920963,0.00278668376557403,0.0146336390899359,-0.0134071656518029,0.0280408047417388,"Prefrontal"
"l_s313.15","l_s313","Right_PCG",-0.0189107227902418,-0.00483482891486297,-0.021517199312771,-0.0310596358863218,-0.0207464638719034,-0.0103131720144184,"Prefrontal"
"l_s314.15","l_s314","Right_PCG",-0.00698677779798891,-0.0368787926739594,0.0209383715953243,-0.0447884493099847,0.0127419300674598,-0.0575303793774445,"Prefrontal"
"l_s315.15","l_s315","Right_PCG",0.0926413965575685,-0.0615574727513442,-0.0324056406228774,0.0293155716613939,0.0120351296016593,0.0172804420597346,"Prefrontal"
"l_s317.15","l_s317","Right_PCG",-0.0166234640348623,-0.0105938794209821,-0.0306887483525328,-0.0324045849331491,0.00357504520075503,-0.0359796301339041,"Prefrontal"
"l_s318.15","l_s318","Right_PCG",0.0449432092565673,-0.0582453618192715,-0.0124955463635393,0.0106232014285105,-0.0534059607027573,0.0640291621312678,"Prefrontal"
"l_s319.15","l_s319","Right_PCG",0.123457053754707,0.0188798054869248,0.123743086695275,0.166813500286526,0.0550736624222292,0.111739837864297,"Prefrontal"
"l_s320.15","l_s320","Right_PCG",-0.0219850242798927,-0.0354644695561796,-0.0113727826618845,-0.0569333127075055,-0.0115570067360585,-0.045376305971447,"Prefrontal"
"l_s322.15","l_s322","Right_PCG",0.0153127327461458,0.151896590296309,0.107852976920597,0.250797350855084,0.0548651831599016,0.195932167695182,"Prefrontal"
"o_s307.15","o_s307","Right_PCG",0.0962984687769388,-0.0311198638286299,0.00210092267474102,-0.00457665408525523,0.0345377075362989,-0.0391143616215541,"Prefrontal"
"o_s309.15","o_s309","Right_PCG",0.0580743201789494,-0.0254734006324014,0.0236554680782908,0.0488070354413639,0.0190206214920177,0.0297864139493462,"Prefrontal"
"o_s321.15","o_s321","Right_PCG",-0.0175963844734686,0.0373230813814397,0.0191665399625236,0.127530733396205,0.0522595884644561,0.0752711449317489,"Prefrontal"
"o_s323.15","o_s323","Right_PCG",0.159977811188147,-0.0381958429688491,0.0865228107883333,0.0773265199461309,0.0480504300917853,0.0292760898543456,"Prefrontal"
"o_s324.15","o_s324","Right_PCG",0.104736823827345,-0.0655908307304719,0.0128068719747668,0.0562383006016322,0.0247184670398142,0.031519833561818,"Prefrontal"
"o_s325.15","o_s325","Right_PCG",-0.0075184031723722,0.0399635089304127,0.0160591747996385,0.0651303566343633,0.0610174024563717,0.0041129541779916,"Prefrontal"
"o_s326.15","o_s326","Right_PCG",0.0284326190358299,-0.0284809371873983,-0.0040572376892504,0.0224040037613599,0.00278520496926338,0.0196187987920965,"Prefrontal"
"o_s327.15","o_s327","Right_PCG",0.00646043561379796,0.0287155654937086,0.0196226590144204,0.0487649480700645,0.0218069818778624,0.0269579661922021,"Prefrontal"
"o_s328.15","o_s328","Right_PCG",0.0695104874313474,0.029810988116044,0.0274613196894393,0.0689684137964114,0.0582222910948246,0.0107461227015868,"Prefrontal"
"o_s329.15","o_s329","Right_PCG",0.00723024894486198,0.0200941054963914,0.00908769380165405,0.0136467387738233,0.0026397084927769,0.0110070302810464,"Prefrontal"
"o_s330.15","o_s330","Right_PCG",-0.0620162389364592,0.0742384440968425,0.00138072926872677,-0.0154525779301897,-0.010850226027423,-0.0046023519027667,"Prefrontal"
"o_s331.15","o_s331","Right_PCG",0.0155102150237592,-0.0492259678211292,-0.0405664128136093,0.0308705115468999,-0.027588769429844,0.0584592809767439,"Prefrontal"
"o_s332.15","o_s332","Right_PCG",0.0102227240457872,-0.0376532918544942,-0.0178553584615774,-0.0290424213941848,-0.0298978185194229,0.000855397125238098,"Prefrontal"
"o_s333.15","o_s333","Right_PCG",-0.0138487887711668,-0.0297271213792889,-0.0753560413703271,0.0328459216386497,-0.0392831688656063,0.072129090504256,"Prefrontal"
"o_s334.15","o_s334","Right_PCG",0.0828887952530028,-0.0478529277648155,0.0171741437386601,0.0516483401299363,0.0297938006282383,0.021854539501698,"Prefrontal"
"o_s335.15","o_s335","Right_PCG",0.0243649819754916,-0.0374647090032011,0.0157796708488394,-0.0057523316299351,-0.00087297265629603,-0.00487935897363907,"Prefrontal"
"o_s337.15","o_s337","Right_PCG",-0.0551104177760974,0.0278265400227255,-0.00761008638480196,0.000734778914845877,0.0515509908131771,-0.0508162118983312,"Prefrontal"
"o_s338.15","o_s338","Right_PCG",0.130552538705696,-0.0141485999196857,0.0544997778892576,0.0824817638201,0.0553655414284786,0.0271162223916214,"Prefrontal"
"o_s339.15","o_s339","Right_PCG",-0.00184192444326135,-0.0103766958232262,-0.0292642916030887,-0.0202196684136371,0.052864021987501,-0.0730836904011381,"Prefrontal"
"o_s340.15","o_s340","Right_PCG",-0.0295970471067132,0.0154601963068455,-0.0123595641704936,-0.0178885227970902,0.0273391605552721,-0.0452276833523623,"Prefrontal"
"o_s342.15","o_s342","Right_PCG",-0.0847919525316684,-0.030074023057602,-0.0796901083215924,-0.0432950047364184,-0.0520094892251734,0.008714484488755,"Prefrontal"
"TD102.15","TD102","Right_PCG",0.0162198940515907,0.0112886337644756,0.043345932271913,0.0041987605745985,0.0260495682702036,-0.0218508076956051,"Prefrontal"
"TD308.15","TD308","Right_PCG",-0.00586858687806132,-0.0306087039133022,-0.0350643481550544,-0.0264792167430373,-0.0323736402716196,0.0058944235285823,"Prefrontal"
"TD314.15","TD314","Right_PCG",0.0157623259042869,0.0538036876955589,0.00885580203140966,0.049038519075835,-0.00554966745038247,0.0545881865262175,"Prefrontal"
"TD316.15","TD316","Right_PCG",0.1646140752107,0.0137033481438797,0.0960415808759381,0.0766084979952045,0.105836002009265,-0.0292275040140605,"Prefrontal"
"TD317.15","TD317","Right_PCG",6.13086285524246e-05,0.0178474567574003,-0.0243674550842821,-0.0132897814763887,0.0378468655795658,-0.0511366470559545,"Prefrontal"
"TD318.15","TD318","Right_PCG",0.0277301475460429,-0.0436021121056845,-0.0246384602988173,0.0313118051297552,-0.00442724627178344,0.0357390514015386,"Prefrontal"
"TD323.15","TD323","Right_PCG",-0.0411272365560191,0.161451753707572,0.0478408382332638,0.0779812563590479,0.0495505213266495,0.0284307350323984,"Prefrontal"
"TD329.15","TD329","Right_PCG",-0.0269569129847971,0.0547961367125296,-0.00193916514804442,0.038248130779766,-0.0052794537733656,0.0435275845531316,"Prefrontal"
"TD330.15","TD330","Right_PCG",-0.0417096947823629,-0.0193700218636131,-0.0491328148459703,-0.0313958624273014,-0.0297313902030447,-0.0016644722242567,"Prefrontal"
"TD355.15","TD355","Right_PCG",-0.0259881098627415,0.00683319894929159,-0.0186600917547238,-0.0129118303800891,0.0208296400374656,-0.0337414704175547,"Prefrontal"
"TD358.15","TD358","Right_PCG",-0.0113657653555388,0.0676349374685044,0.0136630783883604,0.054174642520881,0.0272559583554687,0.0269186841654123,"Prefrontal"
"TD359.15","TD359","Right_PCG",-0.00771383426213183,-0.0140513986228951,0.00287239807394511,-0.0206817225623888,-0.0166919516174187,-0.0039897709449701,"Prefrontal"
"TD360.15","TD360","Right_PCG",0.0262020078049235,0.0573391974581187,0.0464294070688392,0.0380799366073053,0.0316246117098951,0.0064553248974102,"Prefrontal"
"TD361.15","TD361","Right_PCG",-0.0315897744419577,0.0033992945943871,-0.00530481591864843,-0.0289163535038144,0.0406363562865945,-0.0695527097904089,"Prefrontal"
"TD362.15","TD362","Right_PCG",-0.00832120067391679,0.0191064051968201,-0.00216120083726254,-0.00413577844232475,0.0427601213975299,-0.0468958998398547,"Prefrontal"
"TD363.15","TD363","Right_PCG",-0.000965077297134405,0.0320399543929741,0.0469988245582098,0.0127438533054813,0.0255295961278779,-0.0127857428223966,"Prefrontal"
"TD364.15","TD364","Right_PCG",-0.0297077158480249,0.0084826541268427,-0.0391152826589866,0.0322784910568268,0.0246976692902243,0.0075808217666025,"Prefrontal"
"TD367.15","TD367","Right_PCG",-0.0175599479733531,-0.00644838934621958,-0.0107983924035066,0.00184744589808643,-0.0327897828881054,0.0346372287861918,"Prefrontal"
"TD368.15","TD368","Right_PCG",-0.000452820041893994,0.0421151150706803,-0.00542035986022328,0.0603460001036129,0.082704734426063,-0.0223587343224501,"Prefrontal"
"TD369.15","TD369","Right_PCG",-0.0337653737009887,-0.0140939751581354,0.00222090310925202,-0.0693270155215737,-0.00831421475737292,-0.0610128007642008,"Prefrontal"
"TD370.15","TD370","Right_PCG",-0.0588690763535962,0.065737112638457,-0.0181145268152354,-0.0192325814012827,0.00187065739889685,-0.0211032388001796,"Prefrontal"
"TD373.15","TD373","Right_PCG",-0.00644181429259413,-0.0393997345143091,-0.0227542460077503,-0.0567016359337692,-0.0320823471176634,-0.0246192888161058,"Prefrontal"
"TD374.15","TD374","Right_PCG",0.0517907626296962,0.0246843627927077,0.0132350567567246,0.015767559865859,0.0148000417830207,0.000967518082838299,"Prefrontal"
